timestamp,visitorid,event,itemid,transactionid
1430775039798,8736,view,34970,
1430775040001,194096,view,8814,
1430775047736,180250,view,15765,
1430775060574,142713,view,18644,
1430775064429,85072,view,15980,
1430775065177,7422,view,2328,
1430775069846,7422,view,3415,
1430775072430,8736,view,34970,
1430775077722,7422,view,2328,
1430775084823,44586,view,42930,
1430775086031,189031,view,10114,
1430775095604,167336,view,20510,
1430775099289,39583,view,43174,
1430775104041,85256,view,45987,
1430775104248,64447,addtocart,687,
1430775105114,183042,view,48781,
1430775110721,61037,view,15399,
1430775112204,137658,view,33009,
1430775115498,115030,view,4242,
1430775115498,59719,view,46918,
1430775115603,153208,view,25663,
1430775120090,167336,view,17903,
1430775122990,60779,view,39929,
1430775125780,197282,view,39929,
1430775128131,85266,view,6325,
1430775129446,31835,view,19128,
1430775129683,42461,view,8358,
1430775131466,120126,view,45648,
1430775132894,128255,view,44701,
1430775138526,19657,view,25359,
1430775138707,150146,view,15101,
1430775139343,12186,view,8103,
1430775141680,42461,view,38062,
1430775141805,189031,view,37054,
1430775143386,190039,view,33484,
1430775145775,126237,view,14739,
1430775146380,165949,view,34305,
1430775147299,115173,view,31702,
1430775148002,167336,view,20510,
1430775148734,124990,view,29045,
1430775149625,756,view,8291,
1430775153951,200948,view,26651,
1430775154105,119276,view,7332,
1430775156982,38558,view,39199,
1430775157514,47223,view,44251,
1430775158124,167336,view,20510,
1430775166160,116366,view,30186,
1430775168812,52124,view,33957,
1430775170596,9875,view,3020,
1430775172102,151185,view,22410,
1430775175529,74327,view,10690,
1430775175921,15773,view,3109,
1430775181281,45886,view,10039,
1430775182913,104945,view,9462,
1430775184104,38558,view,11463,
1430775187383,185168,view,9039,
1430775190884,122523,transaction,42016,14068.0
1430775194067,79112,view,30038,
1430775199103,122661,view,8794,
1430775200200,74327,view,10690,
1430775205660,150146,view,28226,
1430775206828,172610,view,4546,
1430775207468,89776,view,45015,
1430775209891,38558,view,39199,
1430775210063,112288,view,3368,
1430775210884,196097,view,4384,
1430775212576,128770,view,34349,
1430775214971,79112,view,21917,
1430775215365,128770,view,47212,
1430775218645,776,view,29170,
1430775219283,97052,view,4735,
1430775219503,22179,view,42548,
1430775224185,97052,addtocart,4735,
1430775229159,61137,view,17114,
1430775233880,97052,view,4735,
1430775234378,36083,view,42389,
1430775239317,172610,view,4546,
1430775240789,97052,addtocart,4735,
1430775240864,150146,view,40151,
1430775241897,88341,view,496,
1430775242648,127074,view,6036,
1430775245079,131802,view,20106,
1430775245142,74327,view,27165,
1430775246713,97052,view,4735,
1430775251950,97052,addtocart,4735,
1430775255030,87544,view,10469,
1430775256005,12837,view,10491,
1430775256904,97052,addtocart,4735,
1430775259795,107618,view,16270,
1430775261426,117648,view,37896,
1430775263616,13720,view,9770,
1430775264947,53273,view,36255,
1430775265188,180697,view,25881,
1430775269792,58504,view,7826,
1430775272348,97052,addtocart,4735,
1430775272459,118294,view,9029,
1430775272990,36083,view,45188,
1430775273901,74327,view,10690,
1430775277766,167323,view,29327,
1430775279296,97052,addtocart,4735,
1430775279661,146252,view,5624,
1430775279830,84407,view,23095,
1430775280911,191943,view,41748,
1430775281474,8452,view,19496,
1430775282405,70162,addtocart,9501,
1430775282822,29442,view,14889,
1430775283688,36083,view,3812,
1430775284239,167336,view,20510,
1430775287995,59605,view,39657,
1430775292698,106245,view,23309,
1430775295193,166635,view,38686,
1430775295323,138987,view,32563,
1430775298473,157680,view,45792,
1430775298817,190873,view,20546,
1430775301675,74327,view,10690,
1430775302661,85414,view,6380,
1430775306103,85414,view,41885,
1430775306618,46705,view,42193,
1430775308001,36083,view,22963,
1430775308300,56835,view,20890,
1430775309991,13720,view,24118,
1430775311106,84407,view,32891,
1430775312341,74327,view,10690,
1430775314237,75177,view,40231,
1430775315725,36083,view,2047,
1430775317220,89776,view,4772,
1430775320217,74327,view,10690,
1430775320783,127074,view,2691,
1430775321955,36083,view,22963,
1430775324759,126998,view,37849,
1430775328190,136210,view,36182,
1430775329394,150146,addtocart,28226,
1430775330380,132005,view,30195,
1430775331952,36083,view,29988,
1430775341380,97052,view,4735,
1430775345380,97052,addtocart,4735,
1430775347196,22792,view,30621,
1430775347368,171564,view,1747,
1430775348980,74327,view,10690,
1430775350063,195135,view,3566,
1430775350805,97052,addtocart,4735,
1430775352084,24486,view,37060,
1430775355098,79112,view,40902,
1430775357391,13414,view,11237,
1430775357897,79112,addtocart,40902,
1430775358709,45886,addtocart,10039,
1430775359165,56835,view,1944,
1430775359398,97052,addtocart,4735,
1430775363557,183982,view,12785,
1430775365030,42461,view,15040,
1430775372007,165182,view,46921,
1430775373306,28872,view,45523,
1430775376612,120051,view,31665,
1430775377133,62537,view,14125,
1430775379715,144029,view,9879,
1430775383498,44215,addtocart,35736,
1430775389911,42130,view,25575,
1430775391891,149556,view,29678,
1430775394529,185168,view,40841,
1430775396240,154815,view,29751,
1430775399766,51944,view,41606,
1430775400802,64447,view,687,
1430775403029,28468,view,42580,
1430775403122,200948,view,48832,
1430775404009,138773,view,17703,
1430775405865,173150,view,13356,
1430775407285,28387,view,38041,
1430775409543,63872,view,47025,
1430775411361,44773,view,40461,
1430775412874,144029,view,9879,
1430775413186,13720,view,24118,
1430775414539,114701,view,42391,
1430775415462,42461,view,11966,
1430775420238,142491,view,12315,
1430775423018,122486,addtocart,4735,
1430775423913,46705,view,37770,
1430775431483,1423,view,42548,
1430775434049,126237,view,46089,
1430775436245,46705,view,42193,
1430775442701,132005,view,20210,
1430775443814,195155,view,40174,
1430775444833,116717,view,5196,
1430775445672,178119,view,43308,
1430775448277,64115,view,29580,
1430775451410,161310,view,12943,
1430775451687,39886,view,26935,
1430775452507,42461,view,38062,
1430775455416,30873,view,40794,
1430775458302,92577,view,24118,
1430775462992,136210,view,49531,
1430775463240,122523,transaction,42016,16539.0
1430775463634,51944,view,41606,
1430775466065,145876,view,44004,
1430775467865,176551,view,4812,
1430775471780,119599,view,9171,
1430775472455,120051,view,9100,
1430775472912,64614,view,27526,
1430775474682,110602,view,17375,
1430775476341,174061,view,46966,
1430775478950,162169,view,38230,
1430775481928,153112,view,12799,
1430775491417,109023,view,38366,
1430775492778,181780,view,31470,
1430775497533,201560,view,6163,
1430775498238,82881,view,27244,
1430775498780,85591,view,25515,
1430775499770,43505,view,37059,
1430775501648,119355,view,46493,
1430775511598,9777,view,46072,
1430775515760,51944,view,27614,
1430775517910,111975,view,36395,
1430775530288,51944,view,36064,
1430775531285,196188,view,13243,
1430775534831,60965,view,40796,
1430775535713,43570,view,27777,
1430775538627,59481,view,37007,
1430775545309,107976,view,30068,
1430775545704,186242,view,17728,
1430775547001,125554,view,14210,
1430775551515,196188,view,41129,
1430775554623,116364,view,37637,
1430775560325,153269,view,10339,
1430775560545,107976,view,2468,
1430775561126,56089,view,45686,
1430775563271,138773,view,37506,
1430775566580,126998,view,37849,
1430775569651,75831,view,23727,
1430775569691,107976,view,15536,
1430775570035,129190,view,6549,
1430775575538,166885,view,39579,
1430775576679,27230,view,1401,
1430775576820,165520,view,41842,
1430775576983,60779,view,326,
1430775577791,198417,view,48220,
1430775588880,81707,view,6846,
1430775589192,188289,view,37685,
1430775589208,74600,view,32030,
1430775591117,132005,view,37142,
1430775591370,62360,view,33913,
1430775591622,42461,view,34409,
1430775596128,24486,view,9015,
1430775597633,55360,view,44781,
1430775598057,60779,view,39929,
1430775599827,64804,view,6800,
1430775600249,72537,view,42957,
1430775603518,27230,view,1401,
1430775612100,28468,view,1882,
1430775629309,64582,view,37064,
1430775632428,201560,view,6163,
1430775635322,86126,view,22035,
1430775644255,6009,addtocart,26657,
1430775644325,51944,view,47267,
1430775644692,171164,view,27860,
1430775647142,17121,view,31812,
1430775649635,68829,view,49080,
1430775650890,112512,view,26043,
1430775652553,124854,view,5524,
1430775654302,51944,view,1052,
1430775655297,167998,view,10092,
1430775656134,159044,view,21266,
1430775657355,4663,view,44681,
1430775660720,154611,view,35300,
1430775664025,124990,view,32583,
1430775667322,122486,view,4735,
1430775667886,91831,view,22582,
1430775668705,79112,view,21917,
1430775669303,47223,view,11363,
1430775669625,29449,view,23745,
1430775671294,51944,view,5980,
1430775674361,7422,view,30609,
1430775677461,129923,view,39843,
1430775678013,110602,view,17375,
1430775679178,56830,view,8776,
1430775679381,132005,view,27641,
1430775680615,141177,view,43671,
1430775681789,120051,view,31665,
1430775682949,48731,view,48633,
1430775683909,79112,view,21917,
1430775685730,201560,view,6163,
1430775692162,129923,view,39843,
1430775692267,183768,view,8383,
1430775692649,122523,view,14578,
1430775696331,126333,view,35534,
1430775704577,79112,view,40902,
1430775706190,70287,view,42016,
1430775707832,170149,view,12965,
1430775713489,129190,view,12118,
1430775714520,24808,view,32788,
1430775723027,124990,view,7396,
1430775732864,158776,view,17522,
1430775736133,17121,view,25642,
1430775737870,206038,view,14779,
1430775738590,61484,view,21232,
1430775740080,87016,view,46251,
1430775746275,39886,view,26935,
1430775746494,112170,view,26289,
1430775747067,198417,view,47190,
1430775747233,64582,view,27526,
1430775752428,180981,addtocart,30037,
1430775752896,61139,view,47511,
1430775756361,30982,view,41862,
1430775758094,117300,view,47162,
1430775760665,114701,addtocart,42391,
1430775763470,108165,view,5821,
1430775769465,187525,view,38212,
1430775774151,126237,view,46089,
1430775778315,91662,view,5024,
1430775779569,48183,view,17241,
1430775782577,98919,view,26062,
1430775784019,190828,view,31524,
1430775788988,109124,view,47884,
1430775791025,133688,view,7353,
1430775793440,16046,view,27934,
1430775797069,35653,view,10114,
1430775799945,40567,view,45183,
1430775800320,64582,view,27526,
1430775807848,35653,view,46330,
1430775808801,70287,view,4194,
1430775810066,61139,view,47511,
1430775811242,184685,view,19501,
1430775813742,160256,view,19501,
1430775816166,70287,view,14578,
1430775820631,194507,view,13243,
1430775825544,206038,view,14779,
1430775832451,160136,view,26882,
1430775836427,12287,view,4005,
1430775836962,152769,view,18819,
1430775837230,122609,view,48697,
1430775837355,62988,view,43961,
1430775838309,101986,view,40529,
1430775840776,201560,addtocart,6163,
1430775840979,22792,view,30621,
1430775844598,176784,view,19501,
1430775846740,195391,view,45666,
1430775848563,142786,view,303,
1430775849924,10109,view,3836,
1430775856504,154593,view,27375,
1430775859171,114701,view,42391,
1430775862575,97597,view,6823,
1430775863327,24228,view,31061,
1430775863643,44629,view,47970,
1430775870779,136004,view,2908,
1430775875687,27828,view,19050,
1430775877711,18814,view,4877,
1430775882266,120051,view,9100,
1430775883447,16046,view,27934,
1430775885896,83760,view,32103,
1430775888751,198417,view,39054,
1430775889057,118331,view,26919,
1430775889394,101986,view,40529,
1430775890269,165113,view,9618,
1430775890378,160256,view,19501,
1430775895176,105728,view,49650,
1430775900891,112512,view,11836,
1430775904467,107108,view,36736,
1430775907506,106241,view,21613,
1430775910723,110149,view,27943,
1430775911755,183524,view,16386,
1430775912873,28468,view,17805,
1430775913858,48183,view,773,
1430775917714,105728,view,45008,
1430775920568,203400,view,4546,
1430775924608,95505,view,26790,
1430775926118,136952,view,33735,
1430775927448,128193,view,4241,
1430775927792,110149,view,1638,
1430775928228,129190,view,6549,
1430775930298,90039,view,21100,
1430775935094,165568,view,19487,
1430775935547,114701,view,42391,
1430775935985,85214,view,36843,
1430775936486,110149,view,12128,
1430775939745,53331,view,24340,
1430775941638,201560,transaction,6163,10640.0
1430775946409,35740,view,867,
1430775949558,111218,view,31847,
1430775949664,85214,view,41152,
1430775950341,110583,view,13356,
1430775966652,4274,view,43233,
1430775969511,83860,view,36049,
1430775969849,110149,view,5791,
1430775970100,200948,view,751,
1430775971689,203681,view,26093,
1430775973235,56559,view,21842,
1430775974320,57063,view,3816,
1430775977406,85214,addtocart,36843,
1430775984560,112575,view,10401,
1430775985463,97785,view,1401,
1430775997319,76547,view,37170,
1430775998013,107108,view,36736,
1430775999411,203400,view,4546,
1430775999551,4274,view,43233,
1430776007149,203400,view,47019,
1430776007820,104093,view,3419,
1430776011977,126237,view,46089,
1430776013728,183027,view,5277,
1430776014733,203400,view,22530,
1430776019248,129190,view,12118,
1430776021688,160199,view,33790,
1430776024008,3776,view,10326,
1430776024935,120980,view,6311,
1430776025457,55620,view,45792,
1430776031769,203400,view,49354,
1430776035883,200948,view,751,
1430776039423,203400,view,39795,
1430776040048,91304,view,30522,
1430776047556,92577,view,8991,
1430776051349,22755,view,1401,
1430776055212,85214,view,36843,
1430776055746,169475,view,29033,
1430776062687,174296,view,47437,
1430776062831,157229,view,32974,
1430776065711,50100,view,28113,
1430776066213,95308,view,38601,
1430776077863,146853,view,21288,
1430776078429,159251,view,3183,
1430776085775,80313,view,32816,
1430776087861,137023,view,35669,
1430776090843,6956,view,19501,
1430776091454,7398,view,16934,
1430776095613,146853,view,43960,
1430776095958,67963,view,21623,
1430776097651,154593,view,27375,
1430776100408,139492,view,29614,
1430776103872,124990,view,48245,
1430776105377,80313,view,42310,
1430776105737,43713,view,7004,
1430776105890,162211,view,11592,
1430776107330,170179,view,29050,
1430776107487,67963,view,218,
1430776109553,109012,view,31946,
1430776115076,135557,view,8357,
1430776118102,969,view,45011,
1430776118589,122523,view,1733,
1430776118918,104235,view,21431,
1430776119013,28468,view,24417,
1430776124450,49693,view,7921,
1430776125041,146853,view,15378,
1430776126373,117300,view,32559,
1430776127925,135740,view,37293,
1430776128584,157651,view,33766,
1430776129761,194326,view,17773,
1430776129793,135362,view,10219,
1430776134104,137908,view,14642,
1430776135137,92577,view,7994,
1430776136734,70948,view,27950,
1430776137939,129190,view,6274,
1430776143623,65161,view,26746,
1430776143652,67963,view,21623,
1430776147827,120980,view,6311,
1430776151669,137908,view,9857,
1430776153550,85214,view,36843,
1430776155291,67963,view,218,
1430776156299,147399,view,25033,
1430776158208,76118,view,42547,
1430776162655,173155,view,25751,
1430776165824,64681,view,32144,
1430776166821,137908,view,14642,
1430776171285,114701,view,42391,
1430776176235,104093,view,3419,
1430776177638,137908,view,6763,
1430776181477,108775,view,12128,
